("niche",5.408563683065411)
("dregs",5.408518807610186)
("sloth",5.408422957054896)
("scorn",5.408357208715048)
("actin",5.407689145780458)
("decry",5.4068997696807966)
("amble",5.4068851861895615)
("print",5.4066511389203)
("prawn",5.406578798155979)
("frost",5.405532982919691)
("overt",5.404039568608782)
("sneer",5.402815041709882)
("crank",5.402740956196503)
("guide",5.4027326929753885)
("surly",5.402604140264487)
("aloud",5.401521364896333)
("rapid",5.401201055874824)
("craft",5.40106785907028)
("fiend",5.401011640882834)
("ankle",5.40063254716211)
("panic",5.400440048127078)
("clank",5.400434806333607)
("flora",5.399836292964373)
("gorge",5.399440319490379)
("clash",5.399203399796557)
("imper",5.397187753878502)
("token",5.397147712329574)
("rille",5.396763248928972)
("drive",5.396474815316328)
("whore",5.39623635385288)
("piker",5.395948798441633)
("moose",5.395941953456098)
("Homer",5.395306526025738)
("flied",5.394978646168518)
("wrist",5.394960125105305)
("wince",5.394871828144379)
("start",5.394559168824192)
("sandy",5.394440252039359)
("savoy",5.3940323244621755)
("choir",5.39346856046845)
("title",5.392991423906099)
("inept",5.39229087847524)
("ukase",5.390515603867242)
("prize",5.3903337520528325)
("scree",5.389561587935494)
("image",5.388610865284277)
("flute",5.387927325030694)
("civet",5.3874188545745625)
("chary",5.386621121790688)
("kraut",5.385566959667881)
("scarp",5.385290202915004)
("skein",5.384598079072606)
("beret",5.384084143579811)
("chute",5.383301026385506)
("retch",5.383020025338661)
("amide",5.382768763206429)
("chest",5.382721792290302)
("manly",5.3822674528403995)
("scram",5.381174401411735)
("stall",5.381007051456619)
("\233lite",5.380980218763319)
("besom",5.380700655337285)
("stony",5.37851332428948)
("lanai",5.378199307815645)
("poult",5.376377494411352)
("exalt",5.375875981448362)
("tract",5.37579581932718)
("creel",5.3754997378046765)
("denim",5.373918086018788)
("debit",5.373471091168412)
("skoal",5.373256472149988)
("grits",5.371965246567699)
("Grail",5.370630839291092)
("drove",5.370534132131762)
("eight",5.370351130177868)
("lotus",5.370348327417003)
("extra",5.370091164423906)
("glaze",5.367876343918078)
("mayor",5.367423761593323)
("horny",5.367242283221113)
("Cairo",5.365490320320725)
("round",5.364682594093187)
("straw",5.3641111316255286)
("chard",5.363886690552452)
("crony",5.363533138337764)
("otter",5.362854231840582)
("drupe",5.3626813087748975)
("aware",5.362316837130191)
("shrew",5.361979913919828)
("prank",5.361309146843339)
("curve",5.360653670223619)
("acrid",5.3603928140719965)
("bourn",5.359736773315455)
("mower",5.358329798085865)
("heath",5.357461270706959)
("moped",5.3573767672023545)
("horsy",5.356341282193949)
("duple",5.355587453209257)
("novel",5.3553852262342145)
("grasp",5.355077157187381)
("final",5.35464428783452)
("video",5.354007170672574)
("goose",5.3536442352185825)
("fiber",5.352279554899941)
("setup",5.3515994422340984)
("total",5.350537849200641)
("audit",5.350235111385474)
("ascot",5.349413077277521)
("spark",5.348560533715743)
("decoy",5.348164125755385)
("press",5.347358913109042)
("polka",5.347000777801275)
("bison",5.346313445734252)
("deign",5.345486225320479)
("spilt",5.345156909402532)
("fresh",5.3445077154966585)
("lousy",5.342660766460138)
("flirt",5.3420285779007495)
("count",5.3410416151686695)
("rival",5.340281954277044)
("hiker",5.34016833220629)
("eaves",5.339578553570205)
("hardy",5.339432285686672)
("sheik",5.339091111040943)
("being",5.339004228156398)
("sirup",5.338378457021034)
("power",5.338283954715193)
("clout",5.3379525088832285)
("henna",5.337834876844415)
("apple",5.336787255718595)
("spend",5.336351969038318)
("liken",5.336230813075998)
("chime",5.3360790235787405)
("diver",5.335548448281913)
("track",5.334997354804227)
("posse",5.334842578800328)
("tramp",5.334699249113067)
("scald",5.334366417636339)
("tense",5.334112661535287)
("adios",5.332538222653407)
("piper",5.331793195742716)
("greet",5.331711134763549)
("forty",5.330998967779918)
("waive",5.330139964985537)
("draft",5.330051449244906)
("rabid",5.329578239786666)
("field",5.329541525555079)
("dicta",5.329419247322422)
("franc",5.329167661902842)
("rusty",5.328087879796817)
("sworn",5.327707621045899)
("truly",5.327561483532961)
("foyer",5.327116693291756)
("gluey",5.326883944251182)
("tenon",5.32674637688849)
("wrath",5.325791499573399)
("dower",5.325536246141426)
("doyen",5.325523815834748)
("viper",5.325470468800071)
("borax",5.324416329961434)
("Nepal",5.323728694417687)
("clove",5.323456881635844)
("phial",5.322980858749154)
("upset",5.3224157000393735)
("bruit",5.321953582949363)
("inner",5.321336020820902)
("quiet",5.321164648638664)
("tumor",5.320543033572415)
("serge",5.3196092028661806)
("maven",5.318942404809878)
("raver",5.318833995247517)
("uncle",5.3183761944702415)
("tepid",5.318114921096626)
("bilge",5.317756564547465)
("stele",5.316774860203276)
("clang",5.316672993814435)
("south",5.31641163370919)
("quire",5.316374150179526)
("staph",5.315723659443686)
("riyal",5.315618083475272)
("fault",5.315220795323945)
("lovey",5.31496924762815)
("dirty",5.314747574281548)
("brier",5.314207695743)
("mango",5.313995392248383)
("genus",5.313463549898938)
("drily",5.313428641762013)
("nomad",5.313076394620302)
("patsy",5.313032931079291)
("splay",5.312493101870151)
("claim",5.312424605712092)
("corps",5.31175469467053)
("inapt",5.311180705273876)
("trews",5.310668580982341)
("latch",5.310575410469932)
("yield",5.310231517166594)
("smoke",5.309782251760982)
("wheal",5.3093191232474695)
("spike",5.309298505782512)
("yodel",5.309222636523628)
("ricer",5.30886440336328)
("niece",5.307968254639937)
("china",5.307585719299237)
("lasso",5.307491743451302)
("gland",5.307226887054524)
("torch",5.307118413491522)
("basic",5.306893355465715)
("sperm",5.30636874806251)
("agree",5.305740657084281)
("Seoul",5.305394899587142)
("knelt",5.305153096600579)
("clasp",5.304196027240596)
("hadst",5.3035059255680945)
("fused",5.302907260520077)
("three",5.302532286360815)
("poach",5.301918962192664)
("other",5.301857926403426)
("proud",5.301789925786907)
("warez",5.301687125715578)
("exist",5.3008550033674044)
("chide",5.300318868825086)
("naked",5.299961217749465)
("chain",5.299888957062237)
("infer",5.299808207166334)
("liven",5.299753917446787)
("focal",5.298852698012983)
("vital",5.298590559356604)
("grove",5.296997195349706)
("vegan",5.296505866222323)
("march",5.296435114831136)
("neigh",5.296171949007264)
("vault",5.296130479132555)
("crass",5.295940777770274)
("homey",5.294994891856312)
("ebony",5.294658912910922)
("swipe",5.293989356076284)
("pasty",5.293653302699745)
("durst",5.292863739650611)
("gamin",5.292743966773359)
("yours",5.292742898849612)
("rerun",5.29224898643332)
("burst",5.290638063703305)
("roost",5.290098652532065)
("algae",5.289378573317737)
("derby",5.286806250809492)
("abode",5.286174970561881)
("lunge",5.285833244735014)
("canon",5.285385570499741)
("heavy",5.284485871692788)
("whole",5.2841351545377595)
("donut",5.284017856626789)
("runty",5.2837576779881035)
("James",5.282849112311493)
("peaky",5.282805935266888)
("tonic",5.282445083086142)
("hover",5.281188743354406)
("swirl",5.280826650843309)
("stoic",5.280369185522353)
("cabin",5.279025637904737)
("Hanoi",5.278220684758906)
("spree",5.277728764340422)
("minor",5.27736696556809)
("wrapt",5.276437986181364)
("elfin",5.275922784509883)
("adieu",5.275099852369516)
("cramp",5.27406335440944)
("bribe",5.274057191704109)
("amity",5.274047756597827)
("fogey",5.27340024451861)
("Rhine",5.272876093043016)
("maria",5.272720588330698)
("spoke",5.2724298944361445)
("scrod",5.27230108696445)
("skirt",5.272009244265978)
("dowel",5.271853104190981)
("blaze",5.271739528084194)
("scalp",5.271595361093714)
("repel",5.271465050603738)
("linen",5.27135471410996)
("beryl",5.271328972584574)
("paved",5.27123698418216)
("grind",5.270721661236673)
("gnome",5.27069306546796)
("glint",5.270417714077681)
("preen",5.269791464601386)
("shark",5.26909738799642)
("drawn",5.268905285529373)
("label",5.268649325322116)
("charm",5.268350369290842)
("order",5.267134535239727)
("wield",5.267123750588533)
("moult",5.266688825998822)
("stank",5.266081482516607)
("plash",5.265177414232581)
("grout",5.26514026730906)
("align",5.264950329162152)
("scene",5.2647284590003425)
("maize",5.26379670599573)
("essay",5.263271956657239)
("hasty",5.262800015499776)
("Jason",5.262715332239256)
("adobe",5.262381036400095)
("dress",5.262284022255836)
("tulle",5.261874239031165)
("leery",5.261684382460636)
("fetus",5.261305286945598)
("pinto",5.261211667381021)
("natal",5.260700758105632)
("topee",5.2606332644691225)
("piton",5.259973327483784)
("wiper",5.259799388403333)
("bower",5.258244060117307)
("lexis",5.258243023725575)
("joule",5.257495522344758)
("guano",5.257470557243234)
("stork",5.2571431965083235)
("barmy",5.257013522826453)
("hazel",5.256985104617619)
("adopt",5.256596725875512)
("femur",5.25640208492778)
("torso",5.25573804753804)
("metre",5.255084344288389)
("vague",5.254963022871771)
("aptly",5.254098807580857)
("vapor",5.254098597101015)
("zebra",5.252889601253766)
("shako",5.252861699390107)
("shove",5.252757577934986)
("hyena",5.25263955234416)
("pricy",5.251970932592029)
("plank",5.251779307036183)
("atoll",5.250251915526672)
("bland",5.247843924969721)
("viola",5.24705055695498)
("giver",5.24671477758987)
("antic",5.246560132814061)
("payee",5.246422722123699)
("brawn",5.246238432545004)
("alias",5.245794174459846)
("blend",5.2450751310375034)
("fetid",5.2440137717983015)
("chafe",5.243707030910606)
("erect",5.243572234017918)
("hoagy",5.243183493735758)
("often",5.242853009877589)
("shout",5.241454914623674)
("knave",5.24085575498127)
("begin",5.240500190771788)
("drabs",5.240376299802206)
("diode",5.23972241220243)
("rally",5.239712575564807)
("eider",5.239530118774988)
("nonce",5.239409294657194)
("quart",5.238944791512832)
("bowel",5.238775214994332)
("there",5.238212732387532)
("caulk",5.237443077241149)
("white",5.237214156108648)
("merle",5.236260900442107)
("sound",5.2349758177975065)
("eagle",5.2348249424903415)
("habit",5.234552838601693)
("sheen",5.234328565722084)
("sward",5.234182752644939)
("fiord",5.234143003375742)
("abase",5.2331396726209265)
("peace",5.233078066367621)
("roger",5.23302753588885)
("briny",5.232192278916692)
("genre",5.231403643487001)
("negus",5.231018873173245)
("anomy",5.230988524546446)
("apish",5.230906414863357)
("pewit",5.2307348441920904)
("waken",5.229361943278528)
("demur",5.228285917039617)
("calif",5.227580973200628)
("blurt",5.226879858179416)
("spoil",5.226547005334135)
("nasal",5.226048738518093)
("stagy",5.226047205693113)
("stoat",5.22539388456966)
("tangy",5.225211537138537)
("hogan",5.224928865125597)
("mauve",5.224627966484346)
("maybe",5.223973598821378)
("tarry",5.223941403728724)
("sheer",5.223870435095309)
("teens",5.221094635496955)
("taunt",5.2208370252049905)
("burnt",5.220781284319439)
("hovel",5.2206890163628)
("joint",5.2203414018876915)
("rolls",5.220189610166108)
("faith",5.219760852654712)
("hives",5.219641639286174)
("circa",5.2188152916851305)
("befit",5.218093571021111)
("frank",5.21791880008807)
("scour",5.21720112978468)
("paras",5.216707439420718)
("peter",5.216569449947497)
("fagot",5.216506478390289)
("aitch",5.215534184381209)
("flint",5.212564531624021)
("rider",5.211902831544956)
("leper",5.211732074865538)
("scarf",5.21164758546696)
("wurst",5.2115815636207845)
("spurt",5.211492473771818)
("visor",5.211339907303989)
("mixer",5.210270238067242)
("nervy",5.20952784269973)
("harsh",5.2095051610297)
("drawl",5.20905280847821)
("covey",5.208838851952772)
("scion",5.20539300328744)
("ardor",5.204881829445072)
("sisal",5.203849616157927)
("women",5.203400844368325)
("swarm",5.20331847083024)
("vaunt",5.202768417957667)
("sleep",5.202544606633058)
("motet",5.201808686040086)
("deter",5.201667432223529)
("usher",5.201657626315047)
("unsay",5.201545383914768)
("biped",5.201416526226116)
("alloy",5.201128390155328)
("guard",5.200026407260215)
("agony",5.198580639484859)
("dense",5.197969538576888)
("scout",5.197659353539722)
("ester",5.197201014786282)
("tongs",5.1966707882569585)
("exact",5.1960514138229605)
("ruler",5.195968725866564)
("quote",5.195888619663836)
("foehn",5.195580548059663)
("mirth",5.195415583420243)
("abate",5.195043674189306)
("bogey",5.194829656428564)
("siege",5.193904642660253)
("quean",5.192616386259197)
("angry",5.1924910688280566)
("adder",5.1919673906529855)
("awoke",5.191116401673928)
("audio",5.190865273380953)
("delft",5.1901304011052405)
("Curie",5.1899421552639655)
("scrag",5.1896928255569685)
("midge",5.189347675525595)
("fives",5.189167974563682)
("pubes",5.188869304620978)
("topic",5.187638208450595)
("ethos",5.187175221562941)
("wooer",5.186940663346797)
("fruit",5.186374023710378)
("prism",5.186107704158291)
("poilu",5.1855218090051665)
("glory",5.185154897931861)
("below",5.184415045662313)
("soupy",5.183856864582898)
("flesh",5.183853517136944)
("welsh",5.1835576029862045)
("cello",5.182305432682456)
("frier",5.182255703145495)
("enter",5.181524558772209)
("Ionia",5.1812161631814)
("crisp",5.180528522588627)
("creed",5.180521145966351)
("shelf",5.179980015611074)
("dwelt",5.179431853188259)
("ducat",5.179065826689275)
("Plato",5.178432981436142)
("Babel",5.177985931687867)
("jaunt",5.177893085707298)
("waxen",5.177596089142508)
("flout",5.17724444607164)
("fiver",5.176771146903895)
("tempo",5.175561590034208)
("agate",5.17541927865701)
("carry",5.175227728207168)
("threw",5.175030513908615)
("stamp",5.174958395634978)
("tunic",5.17424324999528)
("chino",5.17406674468431)
("frond",5.173612758570273)
("buyer",5.172480110826789)
("perky",5.1711622218996)
("while",5.170890795873509)
("boxer",5.170436400416033)
("brunt",5.1703388324433215)
("beaux",5.168928881128943)
("urban",5.168688891122106)
("lefty",5.168548346827017)
("thegn",5.168098906291478)
("shunt",5.168091558633563)
("shaft",5.166816183795635)
("curio",5.165958200359337)
("rheum",5.165916548295859)
("canal",5.165760883325493)
("noway",5.1654709489917305)
("slack",5.165278483302028)
("adult",5.164829397365023)
("tweak",5.164556347790871)
("chord",5.163423143893682)
("devil",5.163352951609278)
("pious",5.163253459173356)
("dozen",5.1627802499790185)
("corgi",5.161925122778932)
("epoch",5.160883876782603)
("picot",5.160773779307779)
("candy",5.160743114255437)
("totem",5.159395036491333)
("birth",5.159363041991227)
("shiny",5.159287136870823)
("graft",5.15884305022815)
("choke",5.158492474457716)
("croft",5.157748486098707)
("lurid",5.1572112989057155)
("slimy",5.156368453758355)
("pilau",5.155776407917496)
("bench",5.154158158399925)
("slink",5.154134628109176)
("theta",5.15384150972518)
("leave",5.15378261022577)
("petit",5.152570102320252)
("mourn",5.152480409293317)
("viand",5.152163174673953)
("extol",5.152096281421048)
("porgy",5.1514609421816235)
("vibes",5.150415698679959)
("karat",5.150396309006183)
("lanky",5.150261184759092)
("joist",5.150072893167453)
("deify",5.14953107756691)
("naiad",5.149420028697593)
("ahead",5.149303995369352)
("crawl",5.148058192239262)
("armor",5.14754735551368)
("troll",5.146777887094162)
("drift",5.146061829089021)
("obeah",5.145842956083821)
("cozen",5.145535385433423)
("Verdi",5.145216240069566)
("plume",5.145017258087387)
("veldt",5.144396083797705)
("jambe",5.144169673710136)
("seism",5.143522462503896)
("newly",5.142705182758378)
("octet",5.14221438930407)
("medic",5.1416862006663635)
("madly",5.140441224294845)
("gnash",5.139410371369156)
("llano",5.138801045721915)
("atilt",5.138206948956262)
("bedim",5.138064023244214)
("snaky",5.1380178390009394)
("feign",5.137274902534421)
("Latin",5.137136325331585)
("sling",5.136042455359238)
("fosse",5.135412162943501)
("haulm",5.135121861743044)
("duvet",5.135063143791895)
("crepe",5.1347801912977795)
("azure",5.134607765209654)
("fraud",5.1343178156640885)
("emote",5.133849232708525)
("meter",5.133434872277096)
("ratty",5.132921658142109)
("lingo",5.132578385392964)
("palmy",5.1314308702772085)
("donna",5.130953878693983)
("wadge",5.130854166206505)
("given",5.13024871978169)
("rebel",5.1300156384729885)
("cloth",5.129984073166702)
("flash",5.129011825647681)
("hello",5.128791406958284)
("Woden",5.128425787440468)
("Maori",5.1282976325344585)
("glove",5.127606000108451)
("quest",5.1275550154176965)
("cross",5.127355987039557)
("mount",5.126724765747487)
("froze",5.126585344342992)
("blank",5.126352945840672)
("parky",5.125613968969338)
("bravo",5.1253079046561725)
("world",5.122994916667953)
("telly",5.122845247877909)
("trick",5.122810458159998)
("cleft",5.122614370250338)
("graph",5.122144204833776)
("davit",5.121836428386592)
("bulge",5.120712798797199)
("ouzel",5.120396771493346)
("quite",5.120384324244262)
("skirl",5.11972053229136)
("libel",5.119102004546155)
("ovule",5.118986852432875)
("stack",5.118409613964949)
("girly",5.118386302705854)
("rural",5.117769942679159)
("badly",5.115897006854039)
("belch",5.115747796084985)
("valid",5.115462647941727)
("guilt",5.115416622176645)
("shell",5.115282735456524)
("aural",5.114807052476604)
("wives",5.114564056775676)
("pilaf",5.11440717418678)
("flyer",5.1139457644482285)
("vista",5.113542297749225)
("foamy",5.113290428446599)
("Niger",5.11306003404514)
("spiny",5.112423174049704)
("sigma",5.111519061080961)
("apart",5.11124211424498)
("shank",5.110431566208786)
("croup",5.109509558331477)
("tulip",5.109469691407949)
("Henry",5.109421406382576)
("above",5.108755916484195)
("spout",5.108307449889397)
("Blake",5.1082814393478015)
("impel",5.1073331006262475)
("mayst",5.107229404786508)
("elder",5.106836863560232)
("shady",5.10651375258835)
("kwela",5.106319481616527)
("twerp",5.105902667286141)
("snack",5.105723064268918)
("trill",5.105696934042125)
("addle",5.1056250615911285)
("thief",5.104015431906336)
("sally",5.102610175354387)
("evict",5.102252233281488)
("slurp",5.102168639703966)
("broth",5.102091194097681)
("built",5.101830933686991)
("favor",5.101703677193195)
("porch",5.101551547405571)
("Jonah",5.100819452236218)
("betel",5.100653579189794)
("houri",5.100288385337158)
("cyder",5.099611701561879)
("snoot",5.0988389978221385)
("matzo",5.098543112739361)
("vocal",5.098424517635549)
("match",5.0978099884793036)
("drink",5.097400825640173)
("Judea",5.096832213202075)
("debut",5.096484436384484)
("green",5.096440555416237)
("skint",5.095907833207138)
("envoi",5.0958350592476025)
("atlas",5.095810905218608)
("disco",5.094727688396049)
("equal",5.094325363988947)
("hotly",5.094163327630164)
("lusty",5.093541929017723)
("stink",5.09346772426719)
("rhyme",5.09340733681471)
("query",5.093391997669094)
("getup",5.093201385924353)
("elide",5.09243951162518)
("twirl",5.089843614083689)
("prong",5.089435126663349)
("patch",5.088646611163941)
("thank",5.088240258662557)
("bugle",5.087798889503275)
("sheet",5.087617365526081)
("juice",5.086135788465128)
("xeric",5.085466153601832)
("local",5.084750699664204)
("these",5.084288622982728)
("greed",5.084094057431514)
("ovary",5.08260920887308)
("liege",5.081565454835966)
("semen",5.081479322197338)
("ileum",5.081459615976639)
("pokey",5.081336747032626)
("radii",5.080812939560167)
("breed",5.08038130680833)
("puree",5.080247487161273)
("ducal",5.08004886428156)
("utter",5.078518896872218)
("Titan",5.078444248808733)
("grunt",5.0781011638654885)
("spork",5.078080747279192)
("begun",5.077819408993658)
("tawny",5.076619613354949)
("worth",5.075980435006375)
("eyrie",5.074454413463033)
("scrip",5.07415576551809)
("swept",5.074151604134244)
("leger",5.073962433886899)
("askew",5.073655674640781)
("cache",5.073232101767539)
("vicar",5.072959332784612)
("unity",5.072109239181118)
("beery",5.071838524981767)
("spank",5.071191785861839)
("curly",5.071160765075583)
("lysin",5.07087282169581)
("creep",5.070834870801377)
("nobly",5.069271288084457)
("koala",5.069138006444386)
("bolus",5.068947039355201)
("sadhu",5.068020471990558)
("stock",5.0680035958523755)
("human",5.066707222318716)
("Arden",5.066683879667979)
("spurn",5.066544302714307)
("drown",5.066383994107852)
("friar",5.066263703347141)
("tally",5.066167791747642)
("swath",5.066166306972858)
("Gents",5.065573404911749)
("gourd",5.065556139531353)
("withe",5.064383022114509)
("Asian",5.064124479969094)
("woman",5.063571834439517)
("girth",5.061914996598405)
("toque",5.0616861688266095)
("flank",5.061566717667347)
("oasis",5.06122513147772)
("lorry",5.061153492783228)
("egret",5.060600002894162)
("sword",5.0605330760895235)
("indue",5.060216803257533)
("fakir",5.060003116240689)
("could",5.05969495946415)
("suede",5.058359713744787)
("Tiber",5.058090571730244)
("gusto",5.057214166658601)
("sauna",5.056874797845202)
("cheer",5.056780162549524)
("froth",5.05646582337648)
("wroth",5.055270362409579)
("fiche",5.055065874997328)
("blond",5.053353638029545)
("enema",5.050808250049149)
("tromp",5.050269468991038)
("Aesop",5.050233519505358)
("elect",5.050074604681922)
("belie",5.048652620247926)
("elope",5.048457764398224)
("venom",5.048230158308055)
("valve",5.048179104363626)
("nudge",5.047524245493059)
("logic",5.047070929870897)
("Negro",5.047048341511929)
("brawl",5.046884021912682)
("codex",5.045493552821306)
("crush",5.0453817276697785)
("rupee",5.045215736823558)
("haply",5.045168367623574)
("orris",5.044712501942043)
("until",5.044311824240469)
("prowl",5.043153392726568)
("Chile",5.042966064974458)
("spume",5.042947061716377)
("sumac",5.042253327353891)
("datum",5.041901806073026)
("tutor",5.040752900306796)
("fount",5.0406582277140295)
("strum",5.040200150205505)
("stoup",5.04003054290993)
("Carib",5.039587993637189)
("envoy",5.039585318596568)
("sabra",5.039377250964688)
("fleer",5.03816949763271)
("omega",5.038118442976189)
("gotta",5.036918427979053)
("Tibet",5.036714648723684)
("styli",5.036547805553882)
("anion",5.036446090083739)
("sever",5.036048316575115)
("hooey",5.035335610285984)
("hallo",5.035282869619941)
("vogue",5.0348090354320325)
("batik",5.034397437966814)
("flour",5.033497271962163)
("nevus",5.033312899501909)
("humor",5.032562024350883)
("cloud",5.032560616489347)
("brass",5.032488353522527)
("topaz",5.032432571000543)
("fleet",5.032309658206593)
("locus",5.032137999731423)
("infra",5.03164920335427)
("grass",5.03155361959855)
("swarf",5.03125419941422)
("alarm",5.0310151170039585)
("ghaut",5.030717545471911)
("saut\233",5.030128639892676)
("admit",5.029975299439518)
("vasty",5.029780299686041)
("thews",5.029374724146264)
("scold",5.0290706130085825)
("psalm",5.028135504649889)
("Orion",5.028088788627629)
("forth",5.02591270280834)
("Aleut",5.0253380672939985)
("dingo",5.024052040988184)
("mangy",5.023555345309402)
("umber",5.0234683576035115)
("batch",5.023379352390117)
("shirk",5.021635713768285)
("throb",5.021396152193631)
("bruin",5.020459306343568)
("tibia",5.020188092890246)
("clamp",5.018537352563819)
("class",5.018259258517522)
("crazy",5.018025345730234)
("mousy",5.017525881326362)
("smirk",5.016910595201354)
("wagon",5.016886493066736)
("Bacon",5.016624500959032)
("prink",5.015899939611309)
("movie",5.015643159206913)
("faded",5.015107540019848)
("index",5.014973697447209)
("slash",5.014215610416407)
("elver",5.014135662398441)
("woven",5.013232644816279)
("month",5.012850886443528)
("bigot",5.012290382763653)
("quake",5.011804179363688)
("stool",5.0114053380392765)
("smell",5.011046327706588)
("cilia",5.010716463097542)
("sedgy",5.010539231598768)
("aroma",5.010373605291347)
("shawl",5.00983900496689)
("quota",5.0090083324745045)
("canny",5.008275695743805)
("ethic",5.008126335590221)
("apace",5.007327344917987)
("marry",5.007307868859844)
("ghost",5.0070524301955945)
("croon",5.00685394748464)
("steed",5.0058729716781425)
("vowel",5.005797628499845)
("misdo",5.005345673075807)
("about",5.005066406876589)
("arbor",5.0050207956598065)
("sleek",5.004714366831951)
("serve",5.003638728317766)
("aspic",5.001538576446492)
("chief",5.001387568594957)
("genie",5.00114249278659)
("bocce",5.000485015218319)
("shall",4.9994916227853885)
("droll",4.998822080315948)
("tipsy",4.9976290033456365)
("Minos",4.997325466085966)
("sorry",4.996280093396191)
("donor",4.996268440869584)
("verse",4.996031954249982)
("bonus",4.995220767743533)
("piece",4.994895209102198)
("corky",4.9948370635913815)
("vatic",4.993871872282488)
("Hague",4.992289783430638)
("spell",4.991799206851761)
("scrim",4.991515921807634)
("newsy",4.989588526070638)
("dribs",4.989057919427554)
("handy",4.988190737122003)
("bandy",4.987888641496056)
("beset",4.987873638759375)
("parry",4.987682153240886)
("gloze",4.987054373743852)
("recur",4.986781790578465)
("upend",4.985758201902303)
("knife",4.98563069461035)
("bless",4.985090269457743)
("sewer",4.984440878589349)
("adlib",4.984296669237437)
("elbow",4.983647686410585)
("tacit",4.983629629510313)
("hertz",4.9835341523737124)
("balmy",4.982191962902115)
("merry",4.981328529204265)
("yokel",4.9812721238943825)
("Milan",4.979716975284442)
("eerie",4.978154362006835)
("salad",4.978135213310694)
("depth",4.977178766279121)
("notch",4.9768703785718955)
("fixer",4.975559826327536)
("blind",4.975454118786587)
("annex",4.975201678127659)
("divan",4.974874526724259)
("testy",4.973737815168329)
("touch",4.973678966659442)
("bring",4.97315987549938)
("firth",4.973076432315716)
("sting",4.972797492811539)
("rushy",4.972530730739562)
("Kenya",4.9724759124855415)
("brink",4.97239982806259)
("gecko",4.971514902542994)
("genii",4.971459654583689)
("color",4.970552284110272)
("taiga",4.969694124524773)
("bells",4.969378600466595)
("churl",4.968998337384677)
("elude",4.9677659922514525)
("deice",4.9676733267019175)
("wreck",4.965923655920121)
("misty",4.965766975437435)
("gonna",4.965233228799156)
("birch",4.965160351685834)
("plonk",4.963751066129198)
("among",4.96366979372319)
("aloha",4.962425834309947)
("risky",4.961724189162978)
("drama",4.961218266083568)
("enjoy",4.960779513143882)
("still",4.960483762124786)
("frock",4.959801081931864)
("renew",4.959266524122962)
("cavil",4.958889142636085)
("major",4.957834283850642)
("lofty",4.956974576909041)
("cr\234pe",4.955930669435482)
("stilt",4.95564150258744)
("synod",4.955626936897737)
("dhoti",4.955402112190891)
("gauze",4.955153091146847)
("exult",4.955130909615821)
("laugh",4.953516328870762)
("Faust",4.953100013409577)
("chaps",4.952309989274224)
("manta",4.952284156160314)
("brisk",4.952216974127491)
("minus",4.951485398786501)
("dukes",4.9505454969405545)
("slunk",4.949726173048064)
("woken",4.9496712698619625)
("Hoyle",4.946554673261536)
("drool",4.946202862361562)
("teeny",4.945072181979196)
("Welsh",4.944702180413776)
("gravy",4.944608815156841)
("sprig",4.944519119834262)
("Atlas",4.9441936966960816)
("domed",4.943702320259437)
("berry",4.942870872701483)
("ingot",4.941843752503117)
("whorl",4.941716121299818)
("tasty",4.941463600737479)
("spawn",4.941306770939767)
("balky",4.941186198584943)
("steep",4.940563326309092)
("chirp",4.940340029305343)
("Bible",4.938935423831558)
("bowed",4.93884496197947)
("sweet",4.93855696764887)
("crown",4.938170476366472)
("merge",4.937582567362138)
("clink",4.937548630375547)
("links",4.937118458298701)
("swank",4.936404051988189)
("ambit",4.9353642159704725)
("briar",4.933221056074123)
("endow",4.9330032907311)
("stint",4.931935998196105)
("throw",4.9318992481676185)
("stash",4.93166107065096)
("miaow",4.931339065477755)
("basis",4.930589436811533)
("pound",4.929930139052888)
("tenth",4.929073240348439)
("murex",4.928223046074792)
("Janus",4.927926202040292)
("gooey",4.927754778321534)
("cowry",4.927527849712221)
("rover",4.927379974437648)
("honor",4.926365675936971)
("kraal",4.926291282313093)
("truss",4.925968506895995)
("dross",4.92591015880381)
("snowy",4.925379289945049)
("pasta",4.925261293172591)
("trunk",4.925071443291214)
("sight",4.925014770784622)
("tacky",4.924964680961962)
("skive",4.9247738247026)
("chive",4.924654398979476)
("dogma",4.920843878508044)
("mocha",4.920680564669792)
("fancy",4.919920182739974)
("porno",4.9197705349112555)
("revel",4.919316256762626)
("joker",4.91865768992473)
("unbar",4.918498329953042)
("bosun",4.918211731765539)
("Frank",4.917743897203716)
("helix",4.91702764935726)
("rower",4.916802658851391)
("gauge",4.916083249002065)
("trout",4.915496201769427)
("furze",4.914925136140383)
("quirt",4.91432251291726)
("flume",4.912080096330374)
("chasm",4.910267874809038)
("aphis",4.90925818030766)
("banal",4.909160196207335)
("squat",4.908616838478173)
("mouth",4.908380621660509)
("empty",4.908281154297394)
("natty",4.9066883331065805)
("stomp",4.906505123005907)
("loyal",4.906315910265898)
("Wilde",4.906108960045183)
("pylon",4.905643487804056)
("tithe",4.9054594619669105)
("mimeo",4.904785209100507)
("blunt",4.904675154470829)
("fleck",4.903758122936102)
("lurgy",4.90333452327205)
("stick",4.903328690089236)
("fetch",4.902194092614847)
("bayou",4.901333958554592)
("anvil",4.901112855242374)
("banns",4.90080118735408)
("waxed",4.89969510334096)
("magus",4.899081769429428)
